,caption,path_to_pic,artist_handle,date_posted
62,"Ctrl by SZA as requested by @star4ngel 
 - 
Ctrl (pronounced ""control"") is the debut studio album by American singer SZA. It was released on June 9, 2017, on Top Dawg Entertainment and RCA Records. It features guest appearances from Travis Scott, Kendrick Lamar, James Fauntleroy, and Isaiah Rashad. 
 - 
@sza @friends #SZA #photoshop #record #album #chandlerholdingurfavalbum #chandlerSZA",generated/HaYqAnRo3X.jpg,sza,2021-07-05 09:26:27.842636
63,"Cheshire Cat by blink-182 as requested by @lisa.1308x 
 - 
Cheshire Cat is the debut studio album by American rock band Blink-182, released on February 17, 1995, by Cargo Music. The trio, composed of guitarist Tom DeLonge, bassist Mark Hoppus, and drummer Scott Raynor, formed in 1992 and recorded three demos that impressed the San Diego-based Cargo label. 
 - 
@blink182 @friends #blink-182 #photoshop #record #album #chandlerholdingurfavalbum #chandlerblink-182",generated/qKC8WRNbGi.jpg,blink182,2021-07-05 09:26:27.842636
64,"Swimming by Mac Miller as requested by @meganhalliday00, @_martamas 
 - 
Swimming is the fifth studio album by American rapper and singer Mac Miller and his last album to be released during his lifetime. It was released on August 3, 2018 by REMember Music and Warner Bros. 
 - 
@macmiller @friends #MacMiller #photoshop #record #album #chandlerholdingurfavalbum #chandlerMacMiller",generated/FTbAEoqVse.jpg,macmiller,2021-07-05 09:26:27.842636
65,"Tickets To My Downfall (SOLD OUT Deluxe) by Machine Gun Kelly as requested by @norimatyiszababo 
 - 
Tickets to My Downfall is the fifth studio album by American musician Machine Gun Kelly. A departure from his established rap sound, the album is a more guitar-driven pop punk album. 
 - 
@machinegunkelly @friends #MachineGunKelly #photoshop #record #album #chandlerholdingurfavalbum #chandlerMachineGunKelly",generated/STDYAGo030.jpg,machinegunkelly,2021-07-05 09:26:27.842636
66,"Without You I'm Nothing by Placebo as requested by @evieproctorr 
 - 
Without You I'm Nothing is the second studio album by English alternative rock band Placebo. Recorded in mid-to-late 1998, it was released on 12 October 1998 by record labels Hut and Virgin Records. 
 - 
@placeboworld @friends #Placebo #photoshop #record #album #chandlerholdingurfavalbum #chandlerPlacebo",generated/wHkPoKIU5F.jpg,placeboworld,2021-07-05 09:26:27.842636
67,"Sin Miedo (del Amor y Otros Demonios) ∞ by Kali Uchis as requested by @hemera.jpg 
 - 
Sin Miedo (del Amor y Otros Demonios) (stylized as Sin Miedo (del Amor y Otros Demonios) ∞, transl. Without Fear (of Love and Other Demons)) is the second studio album and first Spanish album by Colombian-American singer Kali Uchis, released on November 18, 2020, through Interscope Records and EMI Records. The album, which is Uchis' first record predominantly sung in Spanish, was supported by three singles, ""Aquí Yo Mando"" with Rico Nasty, ""La Luz"" with Jhay Cortez and ""Telepatía"". 
 - 
@kaliuchis @friends #KaliUchis #photoshop #record #album #chandlerholdingurfavalbum #chandlerKaliUchis",generated/sS0H1ZklBZ.jpg,kaliuchis,2021-07-05 09:26:27.842636
68,"POST HUMAN: SURVIVAL HORROR by Bring Me the Horizon as requested by @cba_s 
 - 
Post Human: Survival Horror (stylised in all caps) is a commercial release by British rock band Bring Me the Horizon. It was released on 30 October 2020. 
 - 
@bringmethehorizon @friends #BringMetheHorizon #photoshop #record #album #chandlerholdingurfavalbum #chandlerBringMetheHorizon",generated/lZzScLZ532.jpg,bringmethehorizon,2021-07-05 09:26:27.842636
69,"Too Weird to Live, Too Rare to Die! by Panic! at the Disco as requested by @_mimi.ray_ 
 - 
Too Weird to Live, Too Rare to Die! is the fourth studio album by American pop rock band Panic! 
 - 
@panicatthedisco @friends #Panic!attheDisco #photoshop #record #album #chandlerholdingurfavalbum #chandlerPanic!attheDisco",generated/sKwWWOD6Sb.jpg,panicatthedisco,2021-07-05 09:26:27.842636
70,"No Pressure by Logic as requested by @sloppycorn, @filippidis.g, @dane_homler, @smbugatti, @_th0mas.gray_ 
 - 
No Pressure is the sixth studio album by American rapper Logic. It was released through Def Jam Recordings and Visionary Music Group on July 24, 2020. 
 - 
@logic @friends #Logic #photoshop #record #album #chandlerholdingurfavalbum #chandlerLogic",generated/3bHAiKimNV.jpg,logic,2021-07-05 09:26:27.842636
71,"Melanchole by Salvia Palth as requested by @aleishajamess 
 - 
 
 - 
@-Sw7NaHjVS @friends #SalviaPalth #photoshop #record #album #chandlerholdingurfavalbum #chandlerSalviaPalth",generated/6C3TDsVlEH.jpg,-Sw7NaHjVS,2021-07-05 09:26:27.842636
72,"drivers license by Olivia Rodrigo as requested by @hannahh_grace04 
 - 
""Drivers License"" (stylized in all lowercase) is the debut single by American singer-songwriter Olivia Rodrigo. It was released on January 8, 2021, through Geffen and Interscope Records, as the lead single from her debut studio album, Sour (2021). 
 - 
@oliviarodrigo @friends #OliviaRodrigo #photoshop #record #album #chandlerholdingurfavalbum #chandlerOliviaRodrigo",generated/hVj8RRjfhK.jpg,oliviarodrigo,2021-07-05 09:26:27.842636
73,"Be the Cowboy by Mitski as requested by @rumpniisse 
 - 
Mitski Miyawaki (born Mitsuki Laycock; September 27, 1990), known mononymously as Mitski, is a Japanese-American singer-songwriter. Mitski self-released her first two albums, Lush (2012), and Retired from Sad, New Career in Business (2013), while studying at Purchase College's Conservatory of Music. 
 - 
@mitskiarchive @friends #Mitski #photoshop #record #album #chandlerholdingurfavalbum #chandlerMitski",generated/ZqBjVp2oye.jpg,mitskiarchive,2021-07-05 09:26:27.842636
74,"IN LIFE by Stray Kids as requested by @vickyhang6 
 - 
Stray Kids (Korean: 스트레이 키즈; RR: Seuteurei kijeu; often abbreviated as SKZ) is a South Korean boy band formed by JYP Entertainment through the 2017 reality show of the same name. The group is composed of eight members: Bang Chan, Lee Know, Changbin, Hyunjin, Han, Felix, Seungmin, and I.N.
Originally a nine-piece group, member Woojin left Stray Kids due to undisclosed personal reasons in October 2019. 
 - 
@realstraykids @friends #StrayKids #photoshop #record #album #chandlerholdingurfavalbum #chandlerStrayKids",generated/knlrvlsJCI.jpg,realstraykids,2021-07-05 09:26:27.842636
75,"Life Support by Madison Beer as requested by @st4ynumb, @axellegbrt, @notxmaar 
 - 
Life Support is the debut studio album by American singer-songwriter Madison Beer, released by Access Records and Epic Records on February 26, 2021. Beer herself co-wrote the whole album, and co-produced most of the record, to the making of a concept album based and created in the midst of Beer's major depressive episode and diagnosis with borderline personality disorder. 
 - 
@madisonbeer @friends #MadisonBeer #photoshop #record #album #chandlerholdingurfavalbum #chandlerMadisonBeer",generated/5zLuL3KGyK.jpg,madisonbeer,2021-07-05 09:26:27.842636
76,"Peace Sells...But Who's Buying? by Megadeth as requested by @omnipresentphotographer, @francisco_saldanha09, @moshtillyoudrop 
 - 
Peace Sells... but Who's Buying? 
 - 
@megadeth @friends #Megadeth #photoshop #record #album #chandlerholdingurfavalbum #chandlerMegadeth",generated/3vLdOBBqmh.jpg,megadeth,2021-07-06 08:17:01.077211
77,"And Also the Trees by And Also The Trees as requested by @pariluvesjins 
 - 
Bare Trees is the sixth studio album by British-American rock band Fleetwood Mac, released in March 1972. This is their last album to feature Danny Kirwan, who was fired during the album's supporting tour. 
 - 
@andalsothetrees @friends #AndAlsoTheTrees #photoshop #record #album #chandlerholdingurfavalbum #chandlerAndAlsoTheTrees",generated/wbqbjqdLsa.jpg,andalsothetrees,2021-07-06 08:17:15.523480
78,"Spirit Phone by Lemon Demon as requested by @razorflavouredhashbrowns, @zhonglipebblejesus 
 - 
Spirit Phone is the seventh album by Lemon Demon, a musical project created by American musician Neil Cicierega. Released in 2016, the album was Lemon Demon's first full-length album in eight years. 
 - 
@lemondemon @friends #LemonDemon #photoshop #record #album #chandlerholdingurfavalbum #chandlerLemonDemon",generated/gpYI0dvpRP.jpg,lemondemon,2021-07-06 08:17:29.191333
79,"Blonde by Frank Ocean as requested by @crabsticks.jpg, @n.mag__rutsch, @eilapatriciacalma, @jm.svg 
 - 
Blonde (alternatively titled blond) is the second studio album by American singer Frank Ocean. It was released on August 20, 2016, as a timed exclusive on the iTunes Store and Apple Music, and followed the August 19 release of Ocean's video album Endless. 
 - 
@blonded @friends #FrankOcean #photoshop #record #album #chandlerholdingurfavalbum #chandlerFrankOcean",generated/y30r9JWxl7.jpg,blonded,2021-07-06 08:17:43.626753
80,"Weird! by YUNGBLUD as requested by @domsholywater, @maria_serquera, @laurencait.26, @zoesmar.tie 
 - 
Weird! is the second studio album by English singer Yungblud, released on 4 December 2020 by Locomotion and Interscope Records. 
 - 
@yungblud @friends #YUNGBLUD #photoshop #record #album #chandlerholdingurfavalbum #chandlerYUNGBLUD",generated/6nQgorQ8Qx.jpg,yungblud,2021-07-06 08:18:00.692910
81,"Marigold by Pinegrove as requested by @sleep0nthefloor 
 - 
Marigold is the fourth studio album by Pinegrove, released through Rough Trade Records on January 17, 2020. The album was produced by the band's frontman, singer-songwriter Evan Stephens Hall, as well as guitarist Sam Skinner. 
 - 
@pinegroveband @friends #Pinegrove #photoshop #record #album #chandlerholdingurfavalbum #chandlerPinegrove",generated/XGsB1QGkzp.jpg,pinegroveband,2021-07-06 08:18:15.056918
82,"Tickets To My Downfall by MGK as requested by @ahlaynariley, @noufelzf, @sadbeaner666 
 - 
Tickets to My Downfall is the fifth studio album by American musician Machine Gun Kelly. A departure from his established rap sound, the album is a more guitar-driven pop punk album. 
 - 
@machinegunkelly @friends #MGK #photoshop #record #album #chandlerholdingurfavalbum #chandlerMGK",generated/Lun5P0B9Gq.jpg,machinegunkelly,2021-07-06 08:18:30.442911
83,"When It's All Said And Done... Take Time by Giveon as requested by @wheresdre 
 - 
When It's All Said and Done is the second EP by American singer-songwriter Giveon. It was released on October 2, 2020, by Epic Records. 
 - 
@giveon @friends #Giveon #photoshop #record #album #chandlerholdingurfavalbum #chandlerGiveon",generated/UWKHeKMP7b.jpg,giveon,2021-07-06 08:18:46.785528
84,"The Defamation of Strickland Banks by Plan B as requested by @laurencait.26 
 - 
The Defamation of Strickland Banks is the second studio album from English singer and rapper Plan B. It was released on 12 April 2010 by 679 Recordings. The album is a departure from the sound heard on Plan B's debut album Who Needs Actions When You Got Words, providing a showcase for the rapper's singing. 
 - 
@officialplanb @friends #PlanB #photoshop #record #album #chandlerholdingurfavalbum #chandlerPlanB",generated/8ImVIzD1Eo.jpg,officialplanb,2021-07-06 08:19:17.422387
85,"Mylo Xyloto by Coldplay as requested by @qaisarasuffian, @astropulviss 
 - 
Mylo Xyloto (pronounced  MY-loh ZY-lə-toh) is the fifth studio album by British rock band Coldplay, released in late October 2011. The band worked closely with producer Brian Eno following their successful collaboration on Viva la Vida, the band's previous album. 
 - 
@coldplay @friends #Coldplay #photoshop #record #album #chandlerholdingurfavalbum #chandlerColdplay",generated/xYCcCC415Q.jpg,coldplay,2021-07-06 08:19:31.756481
86,"The Click by AJR as requested by @rubymayprivatee, @ajrs_pigeons_ 
 - 
The Click is the second studio album by American pop band AJR. It was released on June 9, 2017, by the band's label AJR Productions. The album was preceded by the five-track extended play What Everyone's Thinking in September 2016, which was composed of songs that all appear on The Click. 
 - 
@ajrbrothers @friends #AJR #photoshop #record #album #chandlerholdingurfavalbum #chandlerAJR",generated/EXn5rXBIoy.jpg,ajrbrothers,2021-07-06 08:19:46.567972
87,"Dangerous by Michael Jackson as requested by @guillaume.blstr, @ramzykane, @ninoska_black, @mileysrare 
 - 
Dangerous is the eighth studio album by American singer Michael Jackson. It was released by Epic Records on November 26, 1991. 
 - 
@michaeljackson @friends #MichaelJackson #photoshop #record #album #chandlerholdingurfavalbum #chandlerMichaelJackson",generated/2pDztZSvZz.jpg,michaeljackson,2021-07-06 08:20:00.793299
88,"25 by Adele as requested by @_sofisticataa 
 - 
25 is the third studio album by English singer-songwriter Adele, released on 20 November 2015 by XL Recordings and Columbia Records. The album is titled as a reflection of her life and frame of mind at 25 years old and is termed a ""make-up record"". 
 - 
@adele @friends #Adele #photoshop #record #album #chandlerholdingurfavalbum #chandlerAdele",generated/oFXJsSKfug.jpg,adele,2021-07-06 08:20:16.199494
89,"Paradise EP by Chase Atlantic as requested by @izzyvinas 
 - 
Chase Atlantic (occasionally stylized as CHASE ATLANTIC) is an Australian alternative R&B band and production trio from Cairns, Australia, formed in 2014. The group consists of lead vocalist Mitchel Cave, rhythm guitarist and vocalist Christian Anthony, lead guitarist, saxophonist, and backing vocalist Clinton Cave, touring guitarist Patrick Wilde, and touring drummer Jesse Boyle. 
 - 
@chaseatlantic @friends #ChaseAtlantic #photoshop #record #album #chandlerholdingurfavalbum #chandlerChaseAtlantic",generated/y9GJyCfFv8.jpg,chaseatlantic,2021-07-06 08:20:31.020708
90,"rainy evening ep by idealism as requested by @loris.furlan 
 - 

== 0–9 ==
""$19.99 A.D."" by Qwel (featuring Robust) (2001)A song in which rapper Qwel expresses his anti-abortion views. Considering the album the song is featured on in 2007, he stated, ""Some of it, I look back on it and I think, I was 19 and complaining about things I didn't know nothing about. 
 - 
@idxxlism @friends #idealism #photoshop #record #album #chandlerholdingurfavalbum #chandleridealism",generated/ETG2ZtU4QO.jpg,idxxlism,2021-07-06 08:20:46.644198
91,"The Gift of Game by Crazy Town as requested by @ebony.couley 
 - 
The Gift of Game is the debut studio album by American rap rock band Crazy Town. It was released on November 9, 1999 in the U.S. by Columbia Records. 
 - 
@therealcrazytown @friends #CrazyTown #photoshop #record #album #chandlerholdingurfavalbum #chandlerCrazyTown",generated/r8xDCUDX84.jpg,therealcrazytown,2021-07-06 08:21:03.068217
92,"ROADRUNNER: NEW LIGHT, NEW MACHINE by BROCKHAMPTON as requested by @marcos_p_130 
 - 
Roadrunner: New Light, New Machine (often abbreviated to Roadrunner and stylized in all caps) is the sixth studio album by American hip hop boy band Brockhampton. The album was released on April 9, 2021 through RCA and Question Everything, and received generally positive reviews from music critics. 
 - 
@brckhmptn @friends #BROCKHAMPTON #photoshop #record #album #chandlerholdingurfavalbum #chandlerBROCKHAMPTON",generated/PBJxVMlecK.jpg,brckhmptn,2021-07-06 08:21:19.729737
